@relation DesireHD_20_07-weka.filters.unsupervised.attribute.Remove-R1

@attribute Room {L2.MC,PL1.MC,L1.MC,PL2.MC,SRMC}
@attribute 00:0c:42:05:4b:5f numeric
@attribute 00:12:a9:17:00:46 numeric
@attribute 00:12:a9:17:00:48 numeric
@attribute 00:12:a9:17:00:c6 numeric
@attribute 00:12:a9:17:00:c8 numeric
@attribute 00:12:a9:17:11:06 numeric
@attribute 00:12:a9:17:11:08 numeric
@attribute 00:12:a9:17:24:c6 numeric
@attribute 00:12:a9:17:24:c8 numeric
@attribute 00:12:a9:17:4a:c6 numeric
@attribute 00:12:a9:17:4a:c8 numeric
@attribute 00:12:a9:17:50:c8 numeric
@attribute 00:12:a9:17:6b:06 numeric
@attribute 00:12:a9:17:6b:08 numeric
@attribute 00:12:a9:17:7b:46 numeric
@attribute 00:12:a9:17:7b:48 numeric
@attribute 00:12:a9:17:90:06 numeric
@attribute 00:12:a9:17:90:08 numeric
@attribute 00:13:80:94:14:80 numeric
@attribute 00:24:b2:8d:28:66 numeric

@data
PL1.MC,?,?,?,-88,-88,-81,-87,?,?,?,?,?,?,?,-82,-80,?,?,?,?
PL1.MC,?,?,?,-84,-85,-86,?,?,?,?,?,?,?,?,-71,-72,?,?,?,?
PL1.MC,?,?,?,-86,-86,?,?,?,?,?,?,?,?,?,-76,-76,?,?,?,?
PL1.MC,?,?,?,-86,-88,?,?,?,?,?,?,?,?,?,-74,-72,?,?,?,?
PL1.MC,?,?,?,-88,-88,?,?,?,?,?,?,?,?,?,-76,-76,?,?,?,?
PL1.MC,?,?,?,-88,-88,?,?,?,?,?,?,?,?,?,-76,-88,?,?,?,?
PL1.MC,?,?,?,-85,-85,?,?,?,?,?,?,?,?,?,-79,-79,?,?,?,?
PL1.MC,?,?,?,-84,-84,?,?,?,?,?,?,?,?,?,-78,-78,?,?,?,?
PL1.MC,?,-88,-88,-87,-87,-86,-86,?,?,?,?,?,?,?,-75,-75,?,?,?,?
PL1.MC,?,-86,-88,-87,-87,-87,-88,?,?,?,?,?,?,?,-76,-76,?,?,?,?
PL1.MC,?,?,?,-88,-86,-86,-85,?,?,?,?,?,?,?,-75,-75,?,?,?,?
PL1.MC,?,?,?,-86,-88,-86,?,?,?,?,?,?,?,?,-74,-75,?,?,?,?
PL1.MC,?,?,?,-86,-87,?,?,?,?,?,?,?,?,?,-75,-76,?,?,?,?
PL1.MC,?,?,?,-88,-88,?,?,?,?,?,?,?,?,?,-68,-70,?,?,?,?
PL1.MC,?,?,?,?,-87,?,?,?,?,?,?,?,?,?,-70,-71,?,?,?,?
PL1.MC,?,?,?,?,-88,?,?,?,?,?,?,?,?,?,-76,-75,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-81,-81,?,?,?,?
PL1.MC,?,?,?,-87,-88,-87,-88,?,?,?,?,?,?,?,-76,-77,?,?,?,?
PL1.MC,?,?,?,-86,-88,?,?,?,?,?,?,?,?,?,-75,-77,?,?,?,?
PL1.MC,?,?,?,-87,-88,?,?,?,?,?,?,?,?,?,-78,-79,?,?,?,?
PL1.MC,?,?,?,-85,-85,?,?,?,?,?,?,?,?,?,-79,-79,?,?,?,?
PL1.MC,?,?,?,-87,-87,?,?,?,?,?,?,?,?,?,-76,-74,?,?,?,?
PL1.MC,?,?,?,-88,-86,?,?,?,?,?,?,?,?,?,-72,-72,?,?,?,?
PL1.MC,?,?,?,-88,-88,?,?,?,?,?,?,?,?,?,-75,-74,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-80,-79,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-72,-73,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-82,-81,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-78,-78,?,?,?,?
PL1.MC,?,?,?,-88,-86,-88,-88,?,?,-88,-87,?,?,?,-73,-73,?,?,?,?
PL1.MC,?,?,?,-88,-86,-88,-87,?,?,?,?,?,?,?,-72,-73,?,?,?,?
PL1.MC,?,?,?,-85,-88,-88,-88,?,?,?,?,?,?,?,-73,-72,?,?,?,?
PL1.MC,?,?,?,-86,-87,?,?,?,?,?,?,?,?,?,-77,-77,?,?,?,?
PL1.MC,?,?,?,-88,?,?,?,?,?,?,?,?,?,?,-76,-75,?,?,?,?
PL1.MC,?,?,?,-87,?,?,?,?,?,?,?,?,?,?,-79,-79,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-78,-78,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-85,-86,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-79,-79,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-82,-81,?,?,?,?
PL1.MC,?,?,-88,-88,-87,-88,-88,?,?,?,?,?,?,?,-85,-85,?,?,?,?
PL1.MC,?,?,-88,-83,-83,-88,-88,?,?,?,?,?,?,?,-77,-77,?,?,?,?
PL1.MC,?,?,?,-88,-87,-87,-87,?,?,?,?,?,?,?,-79,-79,?,?,?,?
PL1.MC,?,?,?,-87,-86,?,-88,?,?,?,?,?,?,?,-85,-85,?,?,?,?
PL1.MC,?,?,?,-84,-87,?,?,?,?,?,?,?,?,?,-75,-75,?,?,?,?
PL1.MC,?,?,?,-88,-87,?,?,?,?,?,?,?,?,?,-74,-74,?,?,?,?
PL1.MC,?,?,?,-83,-83,?,?,?,?,?,?,?,?,?,-74,-74,?,?,?,?
PL1.MC,?,?,?,-88,-86,?,?,?,?,?,?,?,?,?,-73,-72,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-82,-81,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-77,-77,?,?,?,?
L1.MC,?,?,?,-83,-88,-88,-88,?,?,?,?,?,?,?,-67,-66,?,?,?,?
L1.MC,?,?,?,-88,-87,-86,-87,?,?,?,?,?,?,?,-67,-67,?,?,?,?
L1.MC,?,?,?,-88,-87,-88,-88,?,?,?,?,?,?,?,-61,-61,?,?,?,?
L1.MC,?,?,?,-81,-81,?,-88,?,?,?,?,?,?,?,-60,-60,?,?,?,?
L1.MC,?,?,?,-83,-83,?,?,?,?,?,?,?,?,?,-67,-67,?,?,?,?
L1.MC,?,?,?,-87,-87,?,?,?,?,?,?,?,?,?,-69,-70,?,?,?,?
L1.MC,?,?,?,-86,-87,?,?,?,?,?,?,?,?,?,-65,-63,?,?,?,?
L1.MC,?,?,?,-88,-88,?,?,?,?,?,?,?,?,?,-70,-70,?,?,?,?
L1.MC,?,?,?,-82,-82,?,?,?,?,?,?,?,?,?,-66,-66,?,?,?,?
L1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-71,-71,?,?,?,?
L1.MC,?,?,?,-88,-87,-88,-88,?,?,?,?,?,?,?,-66,-67,?,?,?,?
L1.MC,?,?,?,-88,-88,?,-88,?,?,?,?,?,?,?,-70,-70,?,?,?,?
L1.MC,?,?,?,-87,-88,?,-88,?,?,?,?,?,?,?,-67,-67,?,?,?,?
L1.MC,?,?,?,-87,-87,?,?,?,?,?,?,?,?,?,-73,-73,?,?,?,?
L1.MC,?,?,?,-83,-88,?,?,?,?,?,?,?,?,?,-70,-71,?,?,?,?
L1.MC,?,?,?,-83,-83,?,?,?,?,?,?,?,?,?,-74,-73,?,?,?,?
L1.MC,?,?,?,?,-84,?,?,?,?,?,?,?,?,?,-65,-66,?,?,?,?
L1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-61,-61,?,?,?,?
L1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-67,-66,?,?,?,?
L1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-73,-74,?,?,?,?
L1.MC,-88,?,?,-88,-87,-88,-88,?,?,?,?,?,?,?,-59,-59,?,?,?,?
L1.MC,?,?,?,-87,-84,-87,-88,?,?,?,?,?,?,?,-69,-68,?,?,?,?
L1.MC,?,?,?,-88,-88,-88,-88,?,?,?,?,?,?,?,-65,-66,?,?,?,?
L1.MC,?,?,?,-88,-88,-88,-87,?,?,?,?,?,?,?,-73,-74,?,?,?,?
L1.MC,?,?,?,-87,-87,?,?,?,?,?,?,?,?,?,-64,-62,?,?,?,?
L1.MC,?,?,?,-85,-86,?,?,?,?,?,?,?,?,?,-64,-65,?,?,?,?
L1.MC,?,?,?,-82,-83,?,?,?,?,?,?,?,?,?,-64,-63,?,?,?,?
L1.MC,?,?,?,?,-88,?,?,?,?,?,?,?,?,?,-65,-63,?,?,?,?
L1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-69,-69,?,?,?,?
L1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-66,-66,?,?,?,?
L1.MC,?,?,?,-88,-87,-88,-87,?,?,?,?,?,?,?,-65,-66,?,?,?,?
L1.MC,?,?,?,-86,-86,-88,-88,?,?,?,?,?,?,?,-71,-70,?,?,?,?
L1.MC,?,?,?,-87,-87,-88,-88,?,?,?,?,?,?,?,-70,-70,?,?,?,?
L1.MC,?,?,?,-88,-88,?,?,?,?,?,?,?,?,?,-59,-57,?,?,?,?
L1.MC,?,?,?,-88,-88,?,?,?,?,?,?,?,?,?,-67,-67,?,?,?,?
L1.MC,?,?,?,-87,-87,?,?,?,?,?,?,?,?,?,-69,-68,?,?,?,?
L1.MC,?,?,?,-88,-87,?,?,?,?,?,?,?,?,?,-68,-68,?,?,?,?
L1.MC,?,?,?,-86,-87,?,?,?,?,?,?,?,?,?,-62,-61,?,?,?,?
L1.MC,?,?,?,?,-86,?,?,?,?,?,?,?,?,?,-61,-61,?,?,?,?
L1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-64,-65,?,?,?,?
L1.MC,?,?,?,-88,-84,-87,-88,?,?,?,?,?,?,?,-71,-69,?,?,?,?
L1.MC,?,?,?,-84,-84,-88,-87,?,?,?,?,?,?,?,-67,-66,?,?,?,?
