@relation allDataForWeka-weka.filters.unsupervised.attribute.Remove-R1

@attribute Room {L2.MC,PL1.MC,L1.MC,PL2.MC,SRMC}
@attribute 00:0c:42:05:4b:5f numeric
@attribute 00:12:a9:17:00:46 numeric
@attribute 00:12:a9:17:00:48 numeric
@attribute 00:12:a9:17:00:c6 numeric
@attribute 00:12:a9:17:00:c8 numeric
@attribute 00:12:a9:17:11:06 numeric
@attribute 00:12:a9:17:11:08 numeric
@attribute 00:12:a9:17:24:c6 numeric
@attribute 00:12:a9:17:24:c8 numeric
@attribute 00:12:a9:17:4a:c6 numeric
@attribute 00:12:a9:17:4a:c8 numeric
@attribute 00:12:a9:17:50:c8 numeric
@attribute 00:12:a9:17:6b:06 numeric
@attribute 00:12:a9:17:6b:08 numeric
@attribute 00:12:a9:17:7b:46 numeric
@attribute 00:12:a9:17:7b:48 numeric
@attribute 00:12:a9:17:90:06 numeric
@attribute 00:12:a9:17:90:08 numeric
@attribute 00:13:80:94:14:80 numeric
@attribute 00:24:b2:8d:28:66 numeric

@data
L2.MC,?,?,?,?,?,-74,-74,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-74,-74,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-71,-71,?,?,?,?,?,?,?,-88,-88,?,?,?,?
L2.MC,?,?,?,?,?,-74,-73,?,?,?,?,?,?,?,-86,-87,?,?,?,?
L2.MC,?,?,?,?,?,-73,-75,?,?,?,?,?,?,?,-86,-86,?,?,?,?
L2.MC,?,?,?,?,?,-78,-79,?,?,?,?,?,?,?,-80,-81,?,?,?,?
L2.MC,?,?,?,?,?,-69,-69,?,?,?,?,?,?,?,-81,-81,?,?,?,?
L2.MC,?,?,?,?,?,-64,-63,?,?,?,?,?,?,?,-78,-79,?,?,?,?
L2.MC,?,?,?,?,?,-65,-66,?,?,?,?,?,?,?,-83,-80,?,?,?,?
L2.MC,?,?,?,?,?,-66,-65,?,?,?,?,?,?,?,-88,-88,?,?,?,?
L2.MC,?,?,?,?,?,-68,-68,?,?,?,?,?,?,?,-88,-88,?,?,?,?
L2.MC,?,?,?,?,?,-66,-65,?,?,?,?,?,?,?,-89,-89,?,?,?,?
L2.MC,?,?,?,?,?,-76,-74,?,?,?,?,?,?,?,-85,-90,?,?,?,?
L2.MC,?,?,?,?,?,-79,-80,?,?,?,?,?,?,?,-79,-80,?,?,?,?
L2.MC,?,?,?,?,?,-76,-76,?,?,?,?,?,?,?,-82,-81,?,?,?,?
L2.MC,?,?,?,?,?,-72,-73,?,?,?,?,?,?,?,-87,-87,?,?,?,?
L2.MC,?,?,?,?,?,-70,-71,?,?,?,?,?,?,?,-90,-91,?,?,?,?
L2.MC,?,?,?,?,?,-64,-65,?,?,?,?,?,?,?,-89,-90,?,?,?,?
L2.MC,?,?,?,?,?,-72,-70,?,?,?,?,?,?,?,-88,-86,?,?,?,?
L2.MC,?,?,?,?,?,-81,-81,?,?,?,?,?,?,?,-80,-89,?,?,?,?
L2.MC,?,?,?,?,?,-82,-82,?,?,?,?,?,?,?,?,-80,?,?,?,?
L2.MC,?,?,?,?,?,-83,-83,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,-96,?,?,-65,-65,?,?,?,?,?,?,?,-87,-83,?,?,?,?
L2.MC,?,?,?,?,?,-75,-75,?,?,?,?,?,?,?,-85,-86,?,?,?,?
L2.MC,?,?,?,?,?,-69,-68,?,?,?,?,?,?,?,-81,-80,?,?,?,?
L2.MC,?,?,?,?,?,-71,-70,?,?,?,?,?,?,?,-76,-76,?,?,?,?
L2.MC,?,?,?,?,?,-76,-75,?,?,?,?,?,?,?,-78,-78,?,?,?,?
L2.MC,?,?,?,?,?,-68,-67,?,?,?,?,?,?,?,-76,-76,?,?,?,?
L2.MC,?,?,?,?,?,-75,-75,?,?,?,?,?,?,?,-78,-81,?,?,?,?
L2.MC,?,?,?,?,?,-66,-66,?,?,?,?,?,?,?,-83,-83,?,?,?,?
L2.MC,?,?,?,?,?,-74,-73,?,?,?,?,?,?,?,-83,-82,?,?,?,?
L2.MC,?,?,?,?,?,-74,-74,?,?,?,?,?,?,?,-82,-81,?,?,?,?
L2.MC,?,?,?,?,?,-69,-69,?,?,?,?,?,?,?,-80,-80,?,?,?,?
L2.MC,?,?,?,?,?,-80,-81,?,?,?,?,?,?,?,-84,-84,?,?,?,?
L2.MC,?,?,?,?,?,-70,-70,?,?,?,?,?,?,?,-87,-88,?,?,?,?
L2.MC,?,?,?,?,?,-72,-70,?,?,?,?,?,?,?,-81,-80,?,?,?,?
L2.MC,?,?,?,?,?,-76,-77,?,?,?,?,?,?,?,-80,-82,?,?,?,?
L2.MC,?,?,?,?,?,-73,-72,?,?,?,?,?,?,?,-82,-82,?,?,?,?
L2.MC,?,?,?,?,?,-71,-71,?,?,?,?,?,?,?,-84,-83,?,?,?,?
L2.MC,?,?,?,?,?,-72,-73,?,?,?,?,?,?,?,-80,-78,?,?,?,?
L2.MC,?,?,?,?,?,-68,-68,?,?,?,?,?,?,?,-77,-78,?,?,?,?
L2.MC,?,?,?,?,?,-71,-73,?,?,?,?,?,?,?,-83,-82,?,?,?,?
L2.MC,?,?,?,?,?,-72,-71,?,?,?,?,?,?,?,-84,-86,?,?,?,?
L2.MC,?,?,?,?,?,-74,-75,?,?,?,?,?,?,?,-88,-88,?,?,?,?
L2.MC,?,?,?,?,?,-81,-80,?,?,?,?,?,?,?,-87,-89,?,?,?,?
L2.MC,?,?,?,?,?,-81,-81,?,?,?,?,?,?,?,-91,-87,?,?,?,?
L2.MC,?,?,?,?,?,-67,-66,?,?,?,?,?,?,?,-88,-89,?,?,?,?
L2.MC,?,?,?,?,?,-73,-74,?,?,?,?,?,?,?,-90,-91,?,?,?,?
L2.MC,?,?,?,?,?,-74,-75,?,?,?,?,?,?,?,-87,-88,?,?,?,?
L2.MC,?,?,?,?,?,-83,-83,?,?,?,?,?,?,?,-80,-81,?,?,?,?
L2.MC,?,?,?,?,?,-82,-81,?,?,?,?,?,?,?,-85,-85,?,?,?,?
L2.MC,?,?,?,?,?,-80,-80,?,?,?,?,?,?,?,-91,-89,?,?,?,?
L2.MC,?,?,?,?,?,-78,-77,?,?,?,?,?,?,?,-87,-87,?,?,?,?
L2.MC,?,?,?,?,?,-69,-70,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-71,-71,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-71,-72,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-74,-73,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-89,-87,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-77,-78,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-72,-72,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-78,-78,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-69,-68,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-75,-77,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,-95,?,?,-74,-74,?,?,?,?,?,?,?,-84,-86,?,?,?,?
L2.MC,?,?,?,?,?,-68,-68,?,?,?,?,?,?,?,-80,-79,?,?,?,?
L2.MC,?,?,?,?,?,-68,-68,?,?,?,?,?,?,?,-82,-82,?,?,?,?
L2.MC,?,?,?,?,?,-60,-61,?,?,?,?,?,?,?,-82,-82,?,?,?,?
L2.MC,?,?,?,?,?,-62,-63,?,?,?,?,?,?,?,-83,-85,?,?,?,?
L2.MC,?,?,?,?,?,-61,-61,?,?,?,?,?,?,?,-85,-85,?,?,?,?
L2.MC,?,?,?,?,?,-59,-60,?,?,?,?,?,?,?,-82,-83,?,?,?,?
L2.MC,?,?,?,?,?,-73,-73,?,?,?,?,?,?,?,-86,-86,?,?,?,?
L2.MC,?,?,?,?,?,-65,-64,?,?,?,?,?,?,?,-78,-87,?,?,?,?
L2.MC,?,?,?,?,?,-69,-70,?,?,?,?,?,?,?,-75,-77,?,?,?,?
L2.MC,?,?,?,?,?,-65,-64,?,?,?,?,?,?,?,-87,-75,?,?,?,?
L2.MC,?,?,?,?,?,-79,-79,?,?,?,?,?,?,?,-87,-88,?,?,?,?
L2.MC,?,?,?,?,?,-77,-78,?,?,?,?,?,?,?,-81,-87,?,?,?,?
L2.MC,?,?,?,?,?,-77,-77,?,?,?,?,?,?,?,-92,-81,?,?,?,?
L2.MC,?,?,?,?,?,-74,-73,?,?,?,?,?,?,?,-87,-89,?,?,?,?
L2.MC,?,?,?,?,?,-72,-72,?,?,?,?,?,?,?,-88,-88,?,?,?,?
L2.MC,?,?,?,?,?,-76,-77,?,?,?,?,?,?,?,-88,-89,?,?,?,?
L2.MC,?,?,?,?,?,-75,-74,?,?,?,?,?,?,?,-86,-87,?,?,?,?
L2.MC,?,?,?,?,?,-79,-78,?,?,?,?,?,?,?,-85,-87,?,?,?,?
L2.MC,?,?,?,?,?,-67,-68,?,?,?,?,?,?,?,-86,-86,?,?,?,?
L2.MC,?,?,?,?,?,-66,-68,?,?,?,?,?,?,?,?,-86,?,?,?,?
L2.MC,?,?,?,?,?,-69,-71,?,?,?,?,?,?,?,-88,-86,?,?,?,?
L2.MC,?,?,?,?,?,-74,-74,?,?,?,?,?,?,?,-83,-82,?,?,?,?
L2.MC,?,?,?,?,?,-76,-76,?,?,?,?,?,?,?,-86,-87,?,?,?,?
L2.MC,?,?,?,?,?,-73,-72,?,?,?,?,?,?,?,-81,-88,?,?,?,?
L2.MC,?,?,?,?,?,-78,-78,?,?,?,?,?,?,?,-84,-82,?,?,?,?
L2.MC,?,?,?,?,?,-64,-72,?,?,?,?,?,?,?,-80,-84,?,?,?,?
L2.MC,?,?,?,?,?,-71,-69,?,?,?,?,?,?,?,-83,-80,?,?,?,?
